商家名,商圈,类型,评分,城市,人均价格
毛家湾星火,天河公园,湘菜,7.6000000000000005,广州,80
毛家湾·湘菜馆,大石,湘菜,8.166666666666666,广州,63
佬湘小院• 首创甲鱼煨牛鞭,荔湾区,湘菜,7.5,广州,146
水无沙·精致湘菜,机场路沿线,湘菜,8.4,广州,65
芙蓉楼·健康湘菜,客村/赤岗,湘菜,8.2,广州,87
五谷湘·地道湖南土菜,嘉禾/人和,湘菜,7.400000000000001,广州,67
大千云集·鲜湘料理,科学城/萝岗高德汇,湘菜,8.1,广州,90
渔家乐·纸包鱼,大学城,湘菜,8.433333333333335,广州,48
柴火湘·原味湖南菜,天河公园/上社,湘菜,7.8,广州,68
八贤馆·湘粤食府,兴盛路/跑马场,湘菜,7.766666666666666,广州,141
佬长沙龙虾馆,五羊新城,湘菜,7.666666666666667,广州,84
君辉湘菜馆,北站/太子步行街,湘菜,7.266666666666667,广州,39
洞庭鱼头王·24年匠心坚持,车陂/东圃,湘菜,7.833333333333333,广州,87
佬湘楼•石头土锅菜,江南大道沿线,湘菜,7.733333333333333,广州,85
同湘会馆,岗顶/龙口,湘菜,8.366666666666665,广州,92
同湘会,客村/赤岗,湘菜,7.3,广州,78
福斓小菜•湖南家常菜,天河北/广州东站,湘菜,8.033333333333333,广州,51
彭厨,市桥,湘菜,8.033333333333333,广州,79
湘剧场,同和/京溪,湘菜,8.366666666666665,广州,60
曾府壹品·一品湘菜,客村/赤岗,湘菜,7.7,广州,84
草堂小聚,长隆/南村,湘菜,8.266666666666666,广州,62
爷爷的土锅菜,钟村,湘菜,7.633333333333333,广州,71
湘味十足,中心城,湘菜,7.266666666666667,广州,0
红辣椒·正宗湖南菜,越秀公园,湘菜,7.466666666666666,广州,92
小食候湘,来又来/大润发,湘菜,7.366666666666667,广州,66
洞庭鱼头王•24年匠心坚持,天河公园/上社,湘菜,7.1000000000000005,广州,64
齐妈妈手擀面·酱福蹄,工业大道沿线,湘菜,7.366666666666667,广州,0
逗蛙·炭烧牛蛙,时尚天河,湘菜,7.666666666666667,广州,76
佬湘楼,东风中路/越秀公园,湘菜,7.633333333333333,广州,93
渔舟意私房菜,旺村/何棠下,湘菜,7.366666666666667,广州,0
老湖南大牌檔,喜立登饮食风情街,湘菜,7.733333333333333,广州,96
湖南味室,区庄/动物园,湘菜,6.8999999999999995,广州,57
原味湘遇,生活区/南岗,湘菜,7.266666666666666,广州,0
牛牛山锅锅淳正湘菜,永泰,湘菜,8.166666666666666,广州,57
湘江河畔,同和/京溪,湘菜,7.466666666666666,广州,79
蛙蛙俏铁锅牛蛙,白云大道,湘菜,7.7,广州,68
醇湘湘菜馆,江南大道,湘菜,8.066666666666666,广州,70
流湘岁月,中心城,湘菜,7.833333333333333,广州,83
藏湘馆,天河公园/上社,湘菜,7.366666666666666,广州,58
湘江秘制私房湘菜,天河公园/上社,湘菜,8.0,广州,91
味派·菜园子城郊土菜,石牌/龙口,湘菜,7.933333333333334,广州,60
蛙小宝,白云大道,湘菜,7.866666666666667,广州,72
川香阁·湘蜀小馆,东风中路/越秀公园,湘菜,7.166666666666667,广州,66
湘食记地道湘菜,同和/京溪,湘菜,8.133333333333333,广州,68
麓湘人家,南村,湘菜,7.8999999999999995,广州,66
一碗饭,珠江新城,湘菜,7.166666666666667,广州,38
阿强老坛子酸菜鱼,黄石,湘菜,7.466666666666666,广州,85
湘之园,石牌/龙口,湘菜,7.833333333333333,广州,55
汤家·湘味私房菜,长隆/南村,湘菜,8.233333333333334,广州,90
师厨家·品味湘菜,沙河/天平架,湘菜,7.966666666666668,广州,76
满族春饼,兴盛路/跑马场,东北菜,8.133333333333335,广州,82
东北人饺子·粗粮馆,北京路商业区,东北菜,7.833333333333333,广州,63
东北人,天河城/体育中心,东北菜,7.166666666666667,广州,79
孙老四东北酱骨馆,东风东/杨箕,东北菜,7.566666666666666,广州,54
北院,南村,东北菜,8.166666666666666,广州,82
北方家宴,番禺广场,东北菜,8.4,广州,72
山炮东北铁锅炖,东晓南路沿线,东北菜,7.066666666666667,广州,0
小雪乡,车陂/东圃,东北菜,7.833333333333333,广州,57
